fname,labels,mids,split,audio_path
242138,"Coin_(dropping),Chatter,Mechanisms,Music,Domestic_sounds_and_home_sounds,Human_group_actions","/m/0242l,/m/07rkbfh,/t/dd00077,/m/04rlf,/t/dd00071,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
135698,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
77545,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
68894,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
125535,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
114246,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
319528,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
68669,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336562,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
188398,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
51105,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336591,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
365090,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
348082,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
81855,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
326107,Crackle,/m/07pzfmf,,data/FSD50K/FSD50K.eval_audio_16k/
185812,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
254754,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
184740,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
97522,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
213985,"Coin_(dropping),Wood,Domestic_sounds_and_home_sounds","/m/0242l,/m/083vt,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
91227,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
410815,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
135445,"Crack,Crushing","/m/07qs1cx,/m/07plct2",,data/FSD50K/FSD50K.eval_audio_16k/
183450,Crack,/m/07qs1cx,val,data/FSD50K/FSD50K.dev_audio_16k/
138050,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
118053,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
156308,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
197942,Crushing,/m/07plct2,,data/FSD50K/FSD50K.eval_audio_16k/
82381,"Crumpling_and_crinkling,Crushing","/t/dd00112,/m/07plct2",train,data/FSD50K/FSD50K.dev_audio_16k/
46197,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
330804,"Coin_(dropping),Wood,Domestic_sounds_and_home_sounds","/m/0242l,/m/083vt,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
366807,Crushing,/m/07plct2,val,data/FSD50K/FSD50K.dev_audio_16k/
93166,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
120341,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
156312,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
82373,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
160828,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
213724,"Squeak,Keys_jangling,Door,Domestic_sounds_and_home_sounds","/m/07q6cd_,/m/03v3yw,/m/02dgv,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
198056,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
37225,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
13849,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
196382,"Female_speech_and_woman_speaking,Crackle,Speech,Human_voice","/m/02zsn,/m/07pzfmf,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
263810,"Crackle,Crushing","/m/07pzfmf,/m/07plct2",,data/FSD50K/FSD50K.eval_audio_16k/
41308,"Dishes_and_pots_and_pans,Chatter,Crackle,Domestic_sounds_and_home_sounds,Human_group_actions,Fire","/m/04brg2,/m/07rkbfh,/m/07pzfmf,/t/dd00071,/t/dd00012,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
207305,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
352194,"Crack,Wood","/m/07qs1cx,/m/083vt",train,data/FSD50K/FSD50K.dev_audio_16k/
63834,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336792,"Crackle,Door,Domestic_sounds_and_home_sounds,Fire","/m/07pzfmf,/m/02dgv,/t/dd00071,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
80118,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
408310,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/023pjk,/m/04brg2,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
196333,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
77565,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
37175,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
93035,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
37176,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
276197,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
198243,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
93185,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
321198,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
33925,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
184743,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
12743,Crackle,/m/07pzfmf,,data/FSD50K/FSD50K.eval_audio_16k/
18313,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
154449,Tearing,/m/07qcx4z,,data/FSD50K/FSD50K.eval_audio_16k/
199925,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
218473,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
366980,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
51441,"Rattle,Keys_jangling,Domestic_sounds_and_home_sounds","/m/07qn4z3,/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336578,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
194652,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
157916,"Tap,Keys_jangling,Domestic_sounds_and_home_sounds","/m/07qcpgn,/m/03v3yw,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
366701,"Idling,Crushing,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine","/m/07pb8fc,/m/07plct2,/m/07q2z82,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
43707,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
347319,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
174941,Crack,/m/07qs1cx,,data/FSD50K/FSD50K.eval_audio_16k/
393909,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
187338,"Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds","/m/05mxj0q,/m/07qcx4z,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
41326,Crushing,/m/07plct2,,data/FSD50K/FSD50K.eval_audio_16k/
88836,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
12828,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
276142,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
216088,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
239304,"Crackle,Tearing","/m/07pzfmf,/m/07qcx4z",train,data/FSD50K/FSD50K.dev_audio_16k/
267547,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
184738,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
221787,"Dishes_and_pots_and_pans,Percussion,Domestic_sounds_and_home_sounds,Musical_instrument,Music","/m/04brg2,/m/0l14md,/t/dd00071,/m/04szw,/m/04rlf",,data/FSD50K/FSD50K.eval_audio_16k/
389465,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
276191,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
417453,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
33934,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
91482,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
341436,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
316602,"Crack,Wood","/m/07qs1cx,/m/083vt",,data/FSD50K/FSD50K.eval_audio_16k/
72840,"Applause,Dishes_and_pots_and_pans,Crowd,Cheering,Clapping,Shout,Human_group_actions,Domestic_sounds_and_home_sounds,Human_voice,Hands","/m/028ght,/m/04brg2,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07p6fty,/t/dd00012,/t/dd00071,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
61287,"Coin_(dropping),Stream,Splash_and_splatter,Domestic_sounds_and_home_sounds,Water,Liquid","/m/0242l,/m/0j6m2,/m/07rrlb6,/t/dd00071,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
16187,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
412036,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
344576,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
140891,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
175963,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
408070,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
395824,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
378397,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
369758,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
257926,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
398809,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
214988,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
221679,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
46020,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
132938,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
427140,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
187273,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
185310,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
336196,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
218071,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
377526,Crack,/m/07qs1cx,val,data/FSD50K/FSD50K.dev_audio_16k/
406285,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
119558,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
341914,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
208905,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
205558,"Crackle,Crushing,Wood","/m/07pzfmf,/m/07plct2,/m/083vt",train,data/FSD50K/FSD50K.dev_audio_16k/
181759,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
378688,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
51438,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
276186,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
276130,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
142329,"Frying_(food),Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/0dxrf,/m/04brg2,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
49139,Crushing,/m/07plct2,val,data/FSD50K/FSD50K.dev_audio_16k/
35829,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
412430,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
49147,"Frying_(food),Crackle,Domestic_sounds_and_home_sounds","/m/0dxrf,/m/07pzfmf,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
114245,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
336586,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
96029,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
199353,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
181905,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
406074,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
23530,Crushing,/m/07plct2,,data/FSD50K/FSD50K.eval_audio_16k/
156184,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
130875,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
159083,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
339451,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
362761,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
172628,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
209014,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
69482,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
132410,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
348956,"Rattle,Keys_jangling,Domestic_sounds_and_home_sounds","/m/07qn4z3,/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
18326,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
163450,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
276108,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
50912,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
196352,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
133426,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
6243,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
32309,Crackle,/m/07pzfmf,,data/FSD50K/FSD50K.eval_audio_16k/
74329,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
325660,Crushing,/m/07plct2,,data/FSD50K/FSD50K.eval_audio_16k/
378633,"Crackle,Fire","/m/07pzfmf,/m/02_41",val,data/FSD50K/FSD50K.dev_audio_16k/
348935,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
71802,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
96167,"Crack,Wood","/m/07qs1cx,/m/083vt",train,data/FSD50K/FSD50K.dev_audio_16k/
391951,"Coin_(dropping),Wood,Domestic_sounds_and_home_sounds","/m/0242l,/m/083vt,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
158201,Crackle,/m/07pzfmf,,data/FSD50K/FSD50K.eval_audio_16k/
181908,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
189626,"Frying_(food),Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/0dxrf,/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
414984,"Crackle,Fire","/m/07pzfmf,/m/02_41",train,data/FSD50K/FSD50K.dev_audio_16k/
367132,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
112579,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
101809,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
218082,"Crackle,Fire","/m/07pzfmf,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
233011,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
342540,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
379193,"Crack,Crackle,Wood,Fire","/m/07qs1cx,/m/07pzfmf,/m/083vt,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
234866,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
140383,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
174627,"Male_speech_and_man_speaking,Squeak,Tearing,Speech,Human_voice","/m/05zppz,/m/07q6cd_,/m/07qcx4z,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
111113,Tearing,/m/07qcx4z,train,data/FSD50K/FSD50K.dev_audio_16k/
125665,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
401539,"Coin_(dropping),Conversation,Domestic_sounds_and_home_sounds,Speech,Human_voice","/m/0242l,/m/01h8n0,/t/dd00071,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
257937,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
363089,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
391942,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
406073,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
398768,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
427113,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
423888,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
362964,Crack,/m/07qs1cx,train,data/FSD50K/FSD50K.dev_audio_16k/
164573,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
97515,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
118809,Crumpling_and_crinkling,/t/dd00112,,data/FSD50K/FSD50K.eval_audio_16k/
417430,"Coin_(dropping),Chuckle_and_chortle,Domestic_sounds_and_home_sounds,Laughter,Human_voice","/m/0242l,/m/07rgt08,/t/dd00071,/m/01j3sz,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
326904,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
327130,Crumpling_and_crinkling,/t/dd00112,val,data/FSD50K/FSD50K.dev_audio_16k/
32599,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
370982,Crackle,/m/07pzfmf,val,data/FSD50K/FSD50K.dev_audio_16k/
398982,Crushing,/m/07plct2,train,data/FSD50K/FSD50K.dev_audio_16k/
68674,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
86342,"Crackle,Fire","/m/07pzfmf,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
327434,Tearing,/m/07qcx4z,,data/FSD50K/FSD50K.eval_audio_16k/
366207,Tearing,/m/07qcx4z,val,data/FSD50K/FSD50K.dev_audio_16k/
367297,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
142594,"Cutlery_and_silverware,Drawer_open_or_close,Domestic_sounds_and_home_sounds","/m/023pjk,/m/0fqfqc,/t/dd00071",,data/FSD50K/FSD50K.eval_audio_16k/
232955,Crushing,/m/07plct2,,data/FSD50K/FSD50K.eval_audio_16k/
153427,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
71810,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/023pjk,/m/04brg2,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
336581,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
235934,Crumpling_and_crinkling,/t/dd00112,train,data/FSD50K/FSD50K.dev_audio_16k/
362759,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
186374,"Whoosh_and_swoosh_and_swish,Crackle,Fire","/m/07rqsjt,/m/07pzfmf,/m/02_41",,data/FSD50K/FSD50K.eval_audio_16k/
393911,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
323809,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",val,data/FSD50K/FSD50K.dev_audio_16k/
367273,"Coin_(dropping),Domestic_sounds_and_home_sounds","/m/0242l,/t/dd00071",train,data/FSD50K/FSD50K.dev_audio_16k/
219519,Crackle,/m/07pzfmf,train,data/FSD50K/FSD50K.dev_audio_16k/
